STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT11
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/19/2025,15.21,,,,0,,,0,18,24,11,,290,270,,,29.1,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/20/2025,15.21,,,,0,,,0,32,41,24,,290,190,,,25.1,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/21/2025,7.38,,,,0,,,0,27,33,19,,300,300,,,23.9,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/22/2025,8.95,,,,0,,,0,37,45,31,,180,160,,,17,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/23/2025,6.71,,,,0,,,0,44,54,35,,270,200,,,12.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/24/2025,6.71,,,,0,,,0,40,47,35,,140,130,,,14.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/25/2025,11.63,,,,0,,,0,42,44,39,,140,130,,,19.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/26/2025,9.4,,,,0,,,0,44,49,40,,330,320,,,17.9,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/27/2025,8.28,,,,0,,,0,40,45,38,,170,110,,,17,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/28/2025,12.3,,,,1.15,,,0,50,59,22,,270,260,,,36,49,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/29/2025,20.58,,,,0,,,1,23,24,14,,270,250,,,32,50.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/30/2025,10.29,,,,0,,,1,17,25,10,,240,270,,,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/31/2025,12.97,,,,0.03,,,1,29,35,19,,20,340,,,21,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/1/2026,7.38,,,,0,,,0,18,21,12,,350,350,,,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/2/2026,7.83,,,,0,,,0,21,24,20,,330,340,,,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/3/2026,5.82,,,,0,,,0,23,28,21,,320,320,,,10.1,13,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/4/2026,8.28,,,,0,,,0,28,34,25,,190,190,,,17.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/5/2026,8.05,,,,0,,,0,36,45,32,,210,220,,,17,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/6/2026,8.5,,,,0,,,0,41,47,37,,270,300,,,15,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/7/2026,8.95,,,,0,,,0,39,44,34,,190,170,,,15,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/8/2026,13.65,,,,2.06,,,0,47,61,40,,230,220,,,36,51,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/9/2026,13.87,,,,0,,,0,50,60,41,,240,240,,,36,49,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/10/2026,11.41,,,,0.11,,,0,38,41,26,,300,290,,,23.9,34.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/11/2026,13.87,,,,0,,,0,28,34,22,,300,290,,,21.9,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/12/2026,12.3,,,,0,,,0,32,42,27,,240,200,,,19.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/13/2026,14.54,,,,0,,,0,40,50,34,,250,240,,,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/14/2026,18.57,,,,0.06,,,0,33,42,19,,340,10,,,33.1,48.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/15/2026,13.2,,,,0,,,1,19,24,15,,320,340,,,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/16/2026,14.54,,,,0.02,,,1,28,37,22,,270,280,,,23.9,34.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/17/2026,17.45,,,,0,,,0,20,26,13,,270,270,,,28,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/18/2026,13.87,,,,0.02,,,0,13,19,8,,240,260,,,21,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/19/2026,16.33,,,,0.01,,,2,9,19,0,,290,280,,,28,42.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/20/2026,9.4,,,,0,,,1,9,24,3,,180,90,,,16.1,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/21/2026,12.75,,,,0,,,0,27,33,24,,280,290,,,30,42.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/22/2026,18.34,,,,0,,,0,23,28,8,,270,290,,,31.1,47,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/23/2026,14.09,,,,0,,,0,1,8,-9,,290,300,,,23.9,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/24/2026,6.04,,,,0.03,,,0,-3,9,-7,,330,330,,,15,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/25/2026,12.08,,,,0.11,,,2,11,19,7,,330,340,,,23,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/26/2026,13.87,,,,0,,,5,6,9,0,,230,220,,,23.9,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/27/2026,14.76,,,,0,,,3,11,14,6,,310,310,,,23,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/28/2026,10.51,,,,0,,,2,8,18,1,,280,290,,,19.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/29/2026,6.93,,,,0,,,2,10,17,2,,340,330,,,14.1,17.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/30/2026,9.4,,,,0,,,2,13,21,5,,30,40,,,21,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/31/2026,13.87,,,,0,,,3,18,27,12,,340,360,,,17.9,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/1/2026,8.72,,,,0,,,3,20,27,11,,210,190,,,17,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/2/2026,8.28,,,,0,,,2,24,28,21,,220,220,,,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/3/2026,6.71,,,,0,,,2,24,30,18,,20,10,,,16.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/4/2026,5.59,,,,0,,,1,24,27,18,,330,30,,,13,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/5/2026,11.86,,,,0,,,1,22,30,16,,210,200,,,21.9,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/6/2026,12.53,,,,0.01,,,1,31,38,22,,10,10,,,23,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/7/2026,8.05,,,,0,,,1,21,25,13,,350,350,,,17.9,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/8/2026,10.51,,,,0,,,1,25,30,20,,120,100,,,17,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/9/2026,8.5,,,,0,,,1,28,38,22,,200,180,,,17,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/10/2026,9.84,,,,0,,,0,40,49,32,,310,210,,,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/11/2026,7.83,,,,0,,,0,34,43,26,,300,340,,,17.9,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/12/2026,4.47,,,,0,,,0,33,39,27,,60,60,,,13,15,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/13/2026,8.5,,,,0,,,0,37,54,26,,230,240,,,21,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/14/2026,3.36,,,,0,,,0,41,49,31,,190,150,,,8.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/15/2026,6.26,,,,0,,,0,44,60,31,,270,270,,,15,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/16/2026,12.3,,,,0,,,0,48,65,35,,240,250,,,25.1,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/17/2026,9.4,,,,0.05,,,0,50,57,42,,170,170,,,28,38.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/18/2026,14.54,,,,0.07,,,0,55,64,45,,240,240,,,29.1,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/19/2026,5.82,,,,0.01,,,0,48,58,39,,120,110,,,15,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/20/2026,21.25,,,,0,,,0,36,47,27,,240,240,,,36,51,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/21/2026,9.4,,,,0,,,0,27,29,24,,300,300,,,15,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/22/2026,15.66,,,,0,,,1,25,27,20,,320,330,,,21.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/23/2026,11.86,,,,0,,,,23,29,20,,350,350,,,23.9,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/24/2026,14.76,,,,0,,,0,26,40,21,,200,210,,,28,40.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/25/2026,9.84,,,,0,,,,33,38,27,,280,300,,,19.9,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/26/2026,6.71,,,,0,,,,32,43,23,,220,210,,,14.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/27/2026,,,,,,,,,44,65,30,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/28/2026,13.87,,,,0,,,0,,47,28,,20,30,,,25.1,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/1/2026,13.87,,,,0,,,,,32,26,,70,70,,,21,27.1,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/1/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/2/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/3/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/4/2025,,,,,0.57,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/5/2025,,,,,1.2,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/6/2025,,,,,0.03,,0.2,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/7/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/8/2025,,,,,0.07,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/9/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/10/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/11/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/12/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/13/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/14/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/15/2025,,,,,0.51,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/16/2025,,,,,0.2,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/17/2025,,,,,0.05,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/18/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/19/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/20/2025,,,,,0.7,,0.5,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/21/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/22/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/24/2025,,,,,0.11,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/25/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/26/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/27/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/28/2025,,,,,0.16,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/29/2025,,,,,,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/30/2025,,,,,,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",3/31/2025,,,,,,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/1/2025,,4,,,,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/2/2025,,5,,,,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/3/2025,,6,2.51,,,,0,0,,,,,,,0,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/4/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/5/2025,,,,,0.24,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/6/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/7/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/8/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/9/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/10/2025,,,,,0.01,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/11/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/12/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/13/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/14/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/15/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/16/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/17/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/18/2025,,,,,0.06,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/19/2025,,,,,0.17,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/20/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/21/2025,,,,,0.34,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/22/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/23/2025,,,,,0.34,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/24/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/25/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/26/2025,,,,,0.27,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/27/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/28/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/29/2025,,,,,0.01,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",4/30/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/1/2025,,,,,0.25,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/2/2025,,,,,0.07,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/3/2025,,,,,0.01,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/4/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/5/2025,,,,,0.08,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/6/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/7/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/8/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/9/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/10/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/11/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/12/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/13/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/14/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/15/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/16/2025,,,,,0.12,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/17/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/18/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/19/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/20/2025,,,,,0.28,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/21/2025,,,,,0.11,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/22/2025,,,,,0.03,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/24/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/25/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/26/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/27/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/28/2025,,,,,0.25,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/29/2025,,,,,0.24,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/30/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",5/31/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/1/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/2/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/3/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/4/2025,,,,,0.52,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/5/2025,,,,,0.5,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/6/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/7/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/8/2025,,,,,0.13,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/9/2025,,,,,0.36,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/10/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/11/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/12/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/13/2025,,,,,0.02,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/14/2025,,,,,0.01,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/15/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/16/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/17/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/18/2025,,,,,0.26,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/20/2025,,2,2.01,,,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/21/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/22/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/23/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/24/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/25/2025,,,,,0.09,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/26/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/27/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/28/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/29/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",6/30/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/1/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/2/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/3/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/4/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/5/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/6/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/7/2025,,,,,0.01,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/8/2025,,,,,0,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/9/2025,,,,,0.35,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/10/2025,,,,,0.03,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/11/2025,,,,,0.6,,0,0,,,,,,,,,,,,,,,,,,
USC00115314,"MANHATTAN 5 ENE, IL US",7/12/2025,,,,,0.05,,0,0,,,,,,,,,,,,,,,,,,
